Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q6. Thinking about where you live, what impact, if any, do you think the COVID-19 pandemic has had on the sense of community spirit?By 'community spirit' we mean 'people having a feeling of involvement in and care for their local community.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,8976,4015,4913,933,1712,1863,1359,1747,1362,2645,3222,3109,3004,5972,2822,2887,1590,1020,657,5709,3267,4583,4333,7653,268,480,491,50,5832,3039,1799,1444,8064,745,5632,3041,6650,2219,4644,1463,1895,1286,3177,5455,3218,5114,3545
,Total,8976,4315,4613,1174,1488,1427,1447,1399,2041,2662,2874,3440,3098,5878,2005,2962,1812,1367,830,4968,4008,5127,3774,7598,168,713,304,160,5726,3137,1774,1545,8083,710,5517,3117,6466,2379,4459,1404,1782,1273,3373,5280,3367,4995,3624
,Significantly strengthened,960,486,470,164,206,163,136,130,161,370,299,291,351,609,267,259,195,145,94,525,434,476,478,731,20,132,44,29,579,368,221,172,852,79,853,97,908,46,734,379,196,159,137,923,33,688,249
,,0.11,0.11,0.1,0.14,0.14,0.11,0.09,0.09,0.08,0.14,0.1,0.08,0.11,0.1,0.13,0.09,0.11,0.11,0.11,0.11,0.11,0.09,0.13,0.1,0.12,0.19,0.14,0.18,0.1,0.12,0.12,0.11,0.11,0.11,0.15,0.03,0.14,0.02,0.16,0.27,0.11,0.12,0.04,0.17,0.01,0.14,0.07
,,,,,defhi,cdefhi,efi,,,,cdefhi,fi,,,,bcdfg,,b,,b,b,b,,a,,,ab,a,a,,a,a,,,,b,,b,,cde,acde,e,e,,b,,b,
,Slightly strengthened,2694,1272,1409,365,466,467,433,387,575,832,900,962,828,1865,701,903,563,379,147,1604,1089,1455,1225,2262,54,228,92,50,1822,851,479,393,2445,207,2077,558,2338,343,1621,505,700,416,751,2122,535,1685,961
,,0.3,0.29,0.31,0.31,0.31,0.33,0.3,0.28,0.28,0.31,0.31,0.28,0.27,0.32,0.35,0.3,0.31,0.28,0.18,0.32,0.27,0.28,0.32,0.3,0.32,0.32,0.3,0.32,0.32,0.27,0.27,0.25,0.3,0.29,0.38,0.18,0.36,0.14,0.36,0.36,0.39,0.33,0.22,0.4,0.16,0.34,0.27
,,,,,,ei,efi,,,,efi,efi,,,a,bcdefg,eg,eg,e,,deg,e,,a,,,,,,bcd,,,,,,b,,b,,de,e,abde,e,,b,,b,
